"transactionIPaddress","transactionIPaddress_risk"
38.108,-2.33214389523559
38.109,-2.29253475714054
38.11,-2.28238238567653
38.111,-2.32238772029023
38.112,-2.2512917986065
38.114,-2.24070968927596
38.116,-2.2512917986065
38.117,-2.30258509299405
38.118,-2.28238238567653
38.119,-2.21920348405499
38.121,-2.29253475714054
38.122,-2.43041846450393
38.123,-2.31253542384721
38.124,-2.29253475714054
38.125,-2.24070968927596
38.126,-2.31253542384721
38.127,-2.26176309847379
38.184,-2.2082744135228
38.223,-2.21920348405499
38.64,-2.21920348405499
38.65,-2.2512917986065
38.69,-2.21920348405499
38.7,-2.2082744135228
38.77,-2.2082744135228
38.8,-2.2082744135228
38.81,-2.21920348405499
38.83,-2.23001440015921
38.87,-2.2082744135228
38.88,-2.30258509299405
38.89,-2.23001440015921
38.96,-2.31253542384721
38.97,-2.24070968927596
38.98,-2.34180580614733
38.99,-2.39789527279837
39.112,-2.2082744135228
39.113,-2.2082744135228
39.114,-2.21920348405499
39.115,-2.24070968927596
39.118,-2.23001440015921
39.119,-2.2082744135228
39.121,-2.21920348405499
39.15,-2.2082744135228
39.208,-2.2082744135228
39.21,-2.2082744135228
39.214,-2.2082744135228
39.229,-2.2082744135228
39.41,-2.21920348405499
39.45,-2.01490302054226
39.7,-2.21920348405499
39.8,-2.2082744135228
40.132,-2.2082744135228
40.136,-2.21920348405499
41,-2.2082744135228
41.108,-2.21920348405499
41.118,-2.2082744135228
41.122,-2.21920348405499
41.123,-2.21920348405499
41.129,-2.2082744135228
41.13,-2.42480272571829
41.132,-2.36085400111802
41.133,-2.37954613413017
41.134,-2.2512917986065
41.135,-2.43361335540045
41.138,-2.2512917986065
41.139,-2.24070968927596
41.14,-2.2082744135228
41.141,-2.21920348405499
41.142,-2.2082744135228
41.15,-2.11296423371848
41.151,-2.27212588550934
41.158,-2.2082744135228
41.16,-2.24070968927596
41.161,-2.2082744135228
41.162,-2.23001440015921
41.164,-2.21920348405499
41.168,-2.21920348405499
41.174,-2.2082744135228
41.176,-2.2082744135228
41.177,-2.23001440015921
41.18,-2.2082744135228
41.182,-2.29253475714054
41.183,-2.2082744135228
41.184,-2.21920348405499
41.188,-2.23001440015921
41.189,-2.15598161880217
41.19,-2.26176309847379
41.191,-2.23001440015921
41.198,-2.2082744135228
41.2,-2.12389330425067
41.201,-2.21920348405499
41.202,-2.2512917986065
41.203,-2.24070968927596
41.204,-2.24070968927596
41.206,-2.26176309847379
41.207,-2.24070968927596
41.208,-2.21920348405499
41.21,-2.21920348405499
41.212,-2.2082744135228
41.213,-2.2082744135228
41.215,-2.24070968927596
41.217,-2.2082744135228
41.218,-2.2512917986065
41.22,-2.2512917986065
41.221,-2.2512917986065
41.222,-2.23001440015921
41.223,-2.21920348405499
41.224,-2.2082744135228
41.226,-2.2082744135228
41.234,-2.2082744135228
41.237,-2.2082744135228
41.24,-2.2082744135228
41.243,-2.2082744135228
41.25,-2.2082744135228
41.251,-2.2082744135228
41.252,-2.21920348405499
41.254,-2.21920348405499
41.34,-2.2082744135228
41.4,-2.23001440015921
41.41,-2.2082744135228
41.42,-2.2082744135228
41.45,-2.2082744135228
41.46,-2.2082744135228
41.47,-2.2082744135228
41.48,-2.2082744135228
41.51,-2.2082744135228
41.56,-2.23001440015921
41.57,-2.21920348405499
41.58,-2.31253542384721
41.63,-2.2082744135228
41.66,-2.21920348405499
41.68,-2.2082744135228
41.69,-2.2082744135228
41.71,-2.2082744135228
41.72,-2.23001440015921
41.73,-2.21920348405499
41.74,-2.2082744135228
41.75,-2.21920348405499
41.76,-2.27212588550934
41.77,-2.21920348405499
41.78,-2.21920348405499
41.79,-2.2082744135228
41.82,-2.24070968927596
41.86,-2.21920348405499
41.87,-2.2082744135228
42.104,-2.2082744135228
42.105,-2.2082744135228
42.113,-2.2082744135228
42.114,-2.21920348405499
42.122,-2.2082744135228
42.127,-2.21920348405499
42.144,-2.2082744135228
42.145,-2.23001440015921
42.147,-2.26176309847379
42.2,-2.39789527279837
42.3,-2.24070968927596
42.6,-2.41591377830105
42.61,-2.46809953147162
42.62,-2.2082744135228
42.66,-2.21920348405499
42.7,-2.21920348405499
42.72,-2.2082744135228
42.73,-2.2082744135228
42.74,-2.2082744135228
42.75,-2.2082744135228
42.76,-2.2082744135228
42.78,-2.2082744135228
42.79,-2.2082744135228
42.91,-2.2082744135228
42.98,-2.3887627892351
46,-2.21920348405499
46.1,-2.23001440015921
46.105,-2.2082744135228
46.109,-2.2512917986065
46.11,-2.26176309847379
46.112,-2.2082744135228
46.115,-2.2512917986065
46.116,-2.30258509299405
46.117,-2.07944154167984
46.12,-2.31253542384721
46.121,-2.24070968927596
46.126,-2.37954613413017
46.127,-2.37954613413017
46.128,-2.26176309847379
46.129,-2.24070968927596
46.13,-2.21920348405499
46.131,-2.2082744135228
46.134,-2.2082744135228
46.135,-2.2082744135228
46.137,-2.21920348405499
46.138,-2.28238238567653
46.14,-2.52572864430826
46.141,-2.2082744135228
46.142,-2.21920348405499
46.144,-2.2082744135228
46.145,-2.23001440015921
46.146,-2.21920348405499
46.147,-2.21920348405499
46.149,-2.2082744135228
46.15,-2.27212588550934
46.153,-2.21920348405499
46.158,-2.2082744135228
46.16,-2.23001440015921
46.162,-2.33214389523559
46.163,-2.24070968927596
46.165,-2.26176309847379
46.17,-2.2082744135228
46.171,-2.2082744135228
46.177,-2.21920348405499
46.18,-2.29253475714054
46.182,-2.24070968927596
46.183,-2.24070968927596
46.184,-2.21920348405499
46.185,-2.2082744135228
46.186,-2.21920348405499
46.188,-2.27212588550934
46.189,-2.2082744135228
46.19,-2.27212588550934
46.191,-2.2082744135228
46.193,-2.30258509299405
46.194,-2.31253542384721
46.195,-2.3887627892351
46.197,-2.21920348405499
46.2,-2.2082744135228
46.203,-2.2082744135228
46.206,-2.2082744135228
46.208,-2.41591377830105
46.21,-2.04769284336526
46.211,-2.2082744135228
46.212,-2.21920348405499
46.218,-2.33214389523559
46.22,-2.2082744135228
46.221,-2.2082744135228
46.223,-2.36085400111802
46.226,-2.2082744135228
46.227,-2.23001440015921
46.228,-2.21920348405499
46.229,-2.21920348405499
46.23,-2.27212588550934
46.231,-2.23001440015921
46.233,-2.26176309847379
46.234,-2.21920348405499
46.235,-2.26176309847379
46.236,-2.2512917986065
46.237,-2.2082744135228
46.238,-2.2082744135228
46.239,-2.27212588550934
46.24,-2.27212588550934
46.242,-2.23001440015921
46.244,-2.2512917986065
46.246,-2.24070968927596
46.249,-2.24070968927596
46.25,-2.23001440015921
46.251,-2.2082744135228
46.252,-2.21920348405499
46.253,-2.2082744135228
46.254,-2.23001440015921
46.255,-2.24070968927596
46.26,-2.24070968927596
46.27,-2.21920348405499
46.29,-2.12389330425067
46.3,-2.21920348405499
46.31,-2.2082744135228
46.32,-2.24070968927596
46.34,-2.2082744135228
46.35,-2.2082744135228
46.37,-2.34180580614733
46.38,-2.23001440015921
46.39,-2.37024374146786
46.44,-2.2512917986065
46.45,-2.2082744135228
46.46,-2.23001440015921
46.47,-2.21920348405499
46.48,-2.23001440015921
46.5,-2.43361335540045
46.57,-2.2082744135228
46.59,-2.28238238567653
46.6,-2.24070968927596
46.61,-2.2082744135228
46.62,-2.2082744135228
46.64,-2.2512917986065
46.65,-2.50959926237837
46.67,-2.2082744135228
46.7,-2.35137525716348
46.73,-2.28238238567653
46.75,-2.2082744135228
46.76,-2.2082744135228
46.78,-2.24070968927596
46.9,-2.54944517092557
46.98,-2.2082744135228
46.99,-2.2082744135228
47.16,-2.50959926237837
47.17,-2.31253542384721
47.19,-2.2082744135228
47.21,-2.30258509299405
47.23,-2.37024374146786
47.54,-2.41591377830105
47.55,-2.24070968927596
47.58,-2.2082744135228
47.64,-2.26176309847379
47.65,-2.31253542384721
47.66,-2.2512917986065
47.67,-2.23001440015921
47.68,-2.23001440015921
49,-2.21920348405499
49.1,-2.21920348405499
49.105,-2.2082744135228
49.107,-2.2082744135228
49.128,-2.21920348405499
49.129,-1.40780056634085
49.132,-2.23001440015921
49.133,-2.2082744135228
49.134,-2.2082744135228
49.135,-2.26176309847379
49.136,-2.2082744135228
49.143,-2.2082744135228
49.144,-2.28238238567653
49.156,-2.21920348405499
49.158,-2.21920348405499
49.176,-2.53657866033232
49.177,-2.21920348405499
49.18,-2.21920348405499
49.181,-2.2512917986065
49.182,-2.21920348405499
49.183,-2.2512917986065
49.184,-2.24070968927596
49.187,-2.32238772029023
49.188,-2.21920348405499
49.19,-2.23001440015921
49.191,-2.26176309847379
49.195,-2.21920348405499
49.2,-2.23001440015921
49.204,-2.2082744135228
49.205,-2.21920348405499
49.206,-2.21920348405499
49.207,-2.23001440015921
49.224,-2.2082744135228
49.231,-2.2082744135228
49.24,-2.23001440015921
49.241,-2.21920348405499
49.242,-2.21920348405499
49.243,-2.21920348405499
49.245,-2.21920348405499
49.248,-2.21920348405499
49.249,-2.23001440015921
49.25,-2.21920348405499
49.251,-2.2082744135228
49.252,-2.2082744135228
49.48,-2.23001440015921
49.49,-2.21920348405499
49.5,-2.2082744135228
49.74,-2.2082744135228
49.97,-2.2082744135228
49.98,-2.21920348405499
50,-2.484906649788
50.1,-2.55793178480289
50.101,-2.35137525716348
50.102,-2.37024374146786
50.103,-2.47653840011748
50.104,-2.2655438213137
50.105,-2.36085400111802
50.106,-2.24070968927596
50.107,-2.26176309847379
50.108,-2.29253475714054
50.109,-2.21920348405499
50.11,-2.4932054526027
50.112,-2.00372971994414
50.113,-2.50143595173921
50.115,-2.24070968927596
50.116,-2.2082744135228
50.117,-2.2082744135228
50.12,-2.16714712209894
50.121,-2.58021682959233
50.122,-2.41591377830105
50.123,-2.3887627892351
50.124,-2.37954613413017
50.125,-2.4423470353692
50.126,-2.42480272571829
50.127,-2.3887627892351
50.128,-2.4423470353692
50.129,-2.72785282839839
50.13,-2.7408400239252
50.131,-2.9391619220656
50.132,-2.59525470695687
50.133,-2.57261223020711
50.134,-2.57261223020711
50.135,-3.03013370027132
50.136,-2.63905732961526
50.137,-2.76631910922619
50.138,-2.64617479738412
50.139,-2.72785282839839
50.14,-2.65675690671466
50.141,-2.51769647261099
50.142,-2.63905732961526
50.143,-2.65324196460722
50.145,-2.21920348405499
50.146,-2.26176309847379
50.147,-2.57261223020711
50.148,-2.66258782702545
50.149,-2.82137888640921
50.15,-2.59738463321469
50.151,-2.69585492800839
50.152,-2.78809290877575
50.154,-2.35137525716348
50.155,-2.76000994003292
50.156,-2.39029067341315
50.157,-2.51769647261099
50.158,-2.70136121295141
50.159,-2.47653840011748
50.16,-2.23907168727172
50.161,-2.53369681395743
50.162,-2.40694510831829
50.163,-2.13021386705326
50.164,-2.30258509299405
50.165,-2.35569491830799
50.166,-2.2270775404859
50.167,-2.33214389523559
50.168,-2.37954613413017
50.169,-2.29253475714054
50.17,-2.27212588550934
50.171,-2.26176309847379
50.172,-2.30258509299405
50.173,-2.24070968927596
50.174,-2.27212588550934
50.176,-2.17681570570501
50.177,-2.24070968927596
50.178,-2.2082744135228
50.18,-2.12389330425067
50.19,-2.2082744135228
50.192,-2.4619171315633
50.193,-2.40486394211446
50.194,-2.55793178480289
50.195,-2.20573526700413
50.196,-2.54944517092557
50.197,-2.66025953726586
50.198,-2.49994452715254
50.199,-2.47653840011748
50.2,-2.49182709263257
50.201,-2.32727770558442
50.202,-2.43361335540045
50.203,-2.41591377830105
50.204,-2.2512917986065
50.21,-2.27212588550934
50.23,-2.34180580614733
50.24,-2.39789527279837
50.241,-2.24070968927596
50.26,-2.70805020110221
50.27,-2.19025590802013
50.28,-2.23001440015921
50.29,-2.45958884180371
50.3,-2.4423470353692
50.31,-2.21920348405499
50.32,-2.32238772029023
50.33,-2.42480272571829
50.34,-2.32238772029023
50.35,-2.2512917986065
50.36,-2.40694510831829
50.37,-2.39789527279837
50.38,-2.28238238567653
50.39,-2.11021320034659
50.4,-2.67100892942186
50.41,-2.37954613413017
50.42,-2.30258509299405
50.43,-2.4932054526027
50.44,-2.35137525716348
50.45,-2.37954613413017
50.46,-3.03974915897077
50.47,-2.62466859216316
50.48,-2.28238238567653
50.49,-2.21920348405499
50.5,-2.37954613413017
50.51,-2.4423470353692
50.52,-2.29253475714054
50.53,-2.85070650150373
50.54,-2.31253542384721
50.55,-2.54160199346455
50.56,-2.2512917986065
50.57,-2.10191439753189
50.58,-2.35137525716348
50.59,-2.27493356166354
50.64,-2.21920348405499
50.65,-2.40694510831829
50.66,-2.32238772029023
50.67,-2.23001440015921
50.68,-2.28238238567653
50.7,-2.72129542785223
50.71,-2.39789527279837
50.72,-2.43361335540045
50.73,-2.52935841235883
50.74,-2.51769647261099
50.75,-2.56494935746154
50.76,-2.58571134890997
50.77,-2.22075507474641
50.78,-2.2512917986065
50.79,-2.63905732961526
50.8,-2.7408400239252
50.81,-2.73436750941958
50.82,-2.61739583283408
50.83,-2.66025953726586
50.84,-2.45958884180371
50.86,-2.2082744135228
50.88,-2.66722820658196
50.89,-2.64617479738412
50.9,-2.64499206513507
50.92,-2.20727491318972
50.93,-2.51769647261099
50.94,-2.26176309847379
50.95,-2.28238238567653
50.96,-2.50959926237837
50.97,-2.23001440015921
50.98,-2.3887627892351
50.99,-2.54944517092557
52.129,-2.2082744135228
54.214,-1.94591014905531
54.215,-2.10191439753189
54.218,-2.2082744135228
54.224,-2.03688192726104
54.225,-2.24070968927596
54.235,-2.10191439753189
54.24,-2.29253475714054
54.241,-2.14539950947163
54.242,-2.13470422035489
54.244,-1.77195684193188
54.251,-2.2082744135228
56,-2.21920348405499
57.66,-2.2082744135228
57.67,-2.2082744135228
57.68,-2.23001440015921
57.69,-2.2082744135228
57.8,-2.2082744135228
58,-2.2082744135228
58.1,-2.24070968927596
58.103,-2.2082744135228
58.104,-2.26176309847379
58.105,-2.32238772029023
58.106,-2.50959926237837
58.107,-2.41591377830105
58.108,-2.33214389523559
58.109,-2.27212588550934
58.11,-2.41591377830105
58.111,-2.32238772029023
58.115,-2.2082744135228
58.12,-2.24070968927596
58.123,-2.2082744135228
58.124,-2.2082744135228
58.13,-2.2082744135228
58.137,-2.21920348405499
58.138,-2.11296423371848
58.14,-2.21920348405499
58.141,-2.21920348405499
58.142,-2.2082744135228
58.143,-2.23001440015921
58.145,-2.2082744135228
58.146,-2.30258509299405
58.15,-2.21920348405499
58.152,-2.31253542384721
58.153,-2.32238772029023
58.157,-2.2082744135228
58.158,-2.21920348405499
58.16,-2.35137525716348
58.161,-2.45958884180371
58.162,-2.2082744135228
58.163,-2.21920348405499
58.164,-2.484906649788
58.165,-2.57261223020711
58.166,-2.39789527279837
58.167,-2.36085400111802
58.168,-2.47653840011748
58.169,-2.4423470353692
58.17,-2.50143595173921
58.172,-2.34180580614733
58.173,-2.37024374146786
58.174,-2.26176309847379
58.175,-2.26176309847379
58.176,-2.2082744135228
58.177,-2.26176309847379
58.178,-2.37954613413017
58.179,-2.37024374146786
58.18,-2.2082744135228
58.182,-2.34180580614733
58.183,-2.21920348405499
58.185,-2.2512917986065
58.188,-2.2082744135228
58.19,-2.23001440015921
58.191,-2.23001440015921
58.209,-2.2082744135228
58.211,-2.2082744135228
58.225,-2.2082744135228
58.226,-2.2082744135228
58.227,-2.21920348405499
58.229,-2.2082744135228
58.23,-2.2082744135228
58.231,-2.2082744135228
58.233,-2.2082744135228
58.234,-2.21920348405499
58.236,-2.2082744135228
58.249,-2.2082744135228
58.26,-2.2082744135228
58.28,-2.2082744135228
58.35,-2.21920348405499
58.38,-2.2082744135228
58.39,-2.2082744135228
58.5,-2.2082744135228
58.6,-2.51769647261099
58.64,-2.24070968927596
58.65,-2.2082744135228
58.68,-2.21920348405499
58.7,-2.484906649788
58.72,-2.21920348405499
58.8,-2.30258509299405
58.84,-2.2512917986065
58.85,-2.2082744135228
58.87,-2.21920348405499
58.88,-2.2082744135228
58.89,-2.2082744135228
58.9,-2.2512917986065
58.91,-2.21920348405499
58.93,-2.21920348405499
58.94,-2.2082744135228
58.96,-2.31253542384721
58.97,-2.21920348405499
59.1,-2.24070968927596
59.101,-2.21920348405499
59.105,-2.2082744135228
59.11,-2.23001440015921
59.12,-2.23001440015921
59.124,-2.24070968927596
59.126,-2.2082744135228
59.129,-2.21920348405499
59.134,-2.21920348405499
59.135,-2.2082744135228
59.136,-2.21920348405499
59.138,-2.2082744135228
59.139,-2.2082744135228
59.144,-2.2082744135228
59.147,-2.26176309847379
59.148,-2.2512917986065
59.149,-2.2082744135228
59.152,-2.2082744135228
59.154,-2.23001440015921
59.156,-2.2082744135228
59.158,-2.21920348405499
59.16,-2.2082744135228
59.164,-2.21920348405499
59.165,-2.2082744135228
59.166,-2.2082744135228
59.167,-2.59525470695687
59.17,-2.21920348405499
59.171,-2.21920348405499
59.176,-2.21920348405499
59.177,-2.23001440015921
59.178,-2.21920348405499
59.18,-2.2082744135228
59.182,-2.24070968927596
59.183,-2.24070968927596
59.184,-2.2512917986065
59.189,-2.37954613413017
59.19,-2.24070968927596
59.2,-2.2082744135228
59.21,-2.2082744135228
59.3,-2.2082744135228
59.31,-2.23001440015921
59.46,-2.2082744135228
59.5,-2.21920348405499
59.6,-2.2082744135228
59.7,-2.2082744135228
59.84,-2.2082744135228
59.85,-2.21920348405499
59.88,-2.2082744135228
59.9,-2.2082744135228
59.92,-2.28238238567653
59.94,-2.2082744135228
59.95,-2.27212588550934
59.96,-2.2082744135228
59.97,-2.24070968927596
59.99,-2.2082744135228
60.138,-2.21920348405499
60.191,-2.2082744135228
60.224,-2.33214389523559
60.225,-2.47793798047191
60.226,-2.28238238567653
60.228,-2.33214389523559
60.229,-2.1870722058722
60.23,-2.45100509811232
60.231,-2.45100509811232
60.234,-2.30258509299405
60.237,-2.21920348405499
60.238,-2.2082744135228
60.239,-2.21920348405499
60.24,-2.56494935746154
60.241,-2.58776403522771
60.242,-2.66025953726586
60.245,-2.2082744135228
60.246,-2.24070968927596
60.247,-2.2082744135228
60.248,-2.24070968927596
60.249,-2.2082744135228
60.25,-2.24070968927596
60.251,-2.24070968927596
60.32,-2.21920348405499
60.34,-2.2082744135228
60.35,-2.21920348405499
60.39,-2.2082744135228
60.41,-2.21920348405499
60.42,-2.2082744135228
60.43,-2.2512917986065
60.44,-2.2082744135228
60.45,-2.2082744135228
60.46,-2.2082744135228
60.49,-2.2082744135228
60.5,-2.2082744135228
60.51,-2.2082744135228
60.52,-2.21920348405499
60.53,-2.21920348405499
60.54,-2.23001440015921
60.56,-2.2082744135228
60.62,-2.2082744135228
60.71,-2.2082744135228
61.1,-2.2082744135228
61.101,-2.21920348405499
61.105,-2.2082744135228
61.106,-2.2082744135228
61.115,-2.23001440015921
61.117,-2.2082744135228
61.118,-2.2082744135228
61.12,-2.21920348405499
61.122,-2.2082744135228
61.123,-2.2082744135228
61.124,-2.2082744135228
61.14,-2.24070968927596
61.143,-2.2082744135228
61.144,-2.2082744135228
61.145,-2.2082744135228
61.148,-2.2082744135228
61.15,-2.2512917986065
61.154,-2.2082744135228
61.16,-2.2082744135228
61.171,-2.2082744135228
61.172,-2.2082744135228
61.173,-2.2082744135228
61.175,-2.2082744135228
61.177,-2.2082744135228
61.18,-2.2082744135228
61.192,-2.2082744135228
61.193,-2.2082744135228
61.194,-2.21920348405499
61.195,-2.2082744135228
61.197,-2.21920348405499
61.199,-2.21920348405499
61.202,-2.31253542384721
61.203,-2.12389330425067
61.204,-2.2082744135228
61.205,-2.2082744135228
61.206,-2.2082744135228
61.207,-2.2082744135228
61.209,-2.2082744135228
61.21,-2.21920348405499
61.213,-2.23001440015921
61.218,-2.2082744135228
61.22,-2.21920348405499
61.224,-2.21920348405499
61.228,-2.21920348405499
61.23,-2.2082744135228
61.231,-2.21920348405499
61.238,-2.24070968927596
61.24,-2.21920348405499
61.244,-2.21920348405499
61.245,-2.2082744135228
61.247,-2.24070968927596
61.255,-2.2082744135228
61.26,-2.21920348405499
61.3,-2.2082744135228
61.32,-2.21920348405499
61.34,-2.21920348405499
61.35,-2.2082744135228
61.38,-2.2082744135228
61.42,-2.23001440015921
61.44,-2.21920348405499
61.45,-2.2082744135228
61.46,-2.21920348405499
61.47,-2.2082744135228
61.59,-2.2082744135228
61.6,-2.2082744135228
61.7,-2.2082744135228
61.74,-2.21920348405499
61.76,-2.2082744135228
61.79,-2.23001440015921
61.8,-2.26176309847379
61.82,-2.2082744135228
61.83,-2.2082744135228
61.84,-2.21920348405499
61.86,-2.2082744135228
61.89,-2.24070968927596
61.9,-2.28238238567653
61.91,-2.2082744135228
61.92,-2.23001440015921
61.93,-2.2512917986065
61.96,-2.2082744135228
61.98,-2.2082744135228
61.99,-2.2082744135228
62.1,-2.26176309847379
62.101,-2.21920348405499
62.102,-2.24070968927596
