"ipPostalCode","ipPostalCode_risk"
"92407",-2.21920348405499
"9241",-2.2082744135228
"92410",-2.23001440015921
"92500",-2.21920348405499
"92504",-2.67987932413551
"92505",-2.2082744135228
"92507",-2.11296423371848
"92509",-2.2082744135228
"92521",-2.30258509299405
"92530",-2.21920348405499
"92543",-2.41591377830105
"92553",-2.37954613413017
"92570",-2.26176309847379
"92586",-2.2512917986065
"92590",-2.2512917986065
"92591",-2.32238772029023
"92592",-2.2082744135228
"926",-2.21920348405499
"92600",-2.84490938381941
"92604",-3.99544461356722
"92606",-2.2082744135228
"92610",-2.2082744135228
"92612",-2.21920348405499
"92614",-2.24070968927596
"92618",-2.2082744135228
"92620",-2.2082744135228
"92624",-2.2082744135228
"92626",-2.28238238567653
"92627",-2.57261223020711
"92628",-2.2082744135228
"92629",-2.23001440015921
"92637",-2.2082744135228
"92647",-2.21920348405499
"92648",-2.58776403522771
"92651",-2.2082744135228
"92656",-2.23001440015921
"92660",-2.21920348405499
"92662",-2.2082744135228
"92672",-2.2082744135228
"92675",-2.27212588550934
"92677",-2.2082744135228
"92683",-2.39789527279837
"92688",-3.70540875606515
"92691",-2.23001440015921
"92692",-2.2082744135228
"92694",-2.2082744135228
"92697",-2.43361335540045
"927",-2.28238238567653
"92700",-2.2082744135228
"92704",-2.04769284336526
"92705",-2.17681570570501
"92707",-2.24070968927596
"92708",-2.36085400111802
"92780",-2.39789527279837
"92799",-2.58776403522771
"92800",-3.03495298670727
"92801",-2.21920348405499
"92802",-2.23001440015921
"92805",-2.77825445977546
"92806",-2.27212588550934
"92807",-2.24070968927596
"92821",-2.42774823594805
"92831",-2.23001440015921
"92832",-2.39789527279837
"92844",-2.50959926237837
"92865",-2.21920348405499
"92866",-2.28238238567653
"92867",-2.52572864430826
"92868",-2.2082744135228
"92870",-2.23001440015921
"92879",-2.50143595173921
"92886",-2.23001440015921
"930-0001",-2.41591377830105
"93000",-2.23001440015921
"93001",-2.36427866199939
"93003",-2.45100509811232
"93010",-2.35137525716348
"93010-001",-2.21920348405499
"93012",-2.2082744135228
"93021",-2.2082744135228
"93022",-2.2082744135228
"93023",-2.24070968927596
"93030",-2.484906649788
"93047",-2.35137525716348
"93060",-2.21920348405499
"93065",-2.46809953147162
"931 32",-2.2082744135228
"93100",-2.24070968927596
"93101",-2.2082744135228
"93103",-2.81540871942271
"93105",-2.2082744135228
"93106",-2.36085400111802
"93108",-2.2082744135228
"93110",-2.21920348405499
"93111",-2.2082744135228
"93117",-2.24070968927596
"93120",-2.21920348405499
"93132",-2.27212588550934
"93140",-2.23001440015921
"93150",-2.2082744135228
"93160",-2.2512917986065
"93170",-2.29253475714054
"93200",-2.23001440015921
"93210",-2.2082744135228
"93210-000",-2.2082744135228
"93212",-2.21920348405499
"93215",-2.11296423371848
"93230",-2.42480272571829
"93238",-2.2082744135228
"93240",-2.31253542384721
"93245",-2.2082744135228
"93257",-2.24070968927596
"93270",-2.23001440015921
"93274",-2.36085400111802
"93280",-2.2082744135228
"93290",-2.21920348405499
"93291",-2.36085400111802
"933 01",-2.2082744135228
"9330",-2.21920348405499
"93300",-2.88480071284671
"93301",-2.2082744135228
"93304",-2.67149260536841
"93308",-2.70247915605275
"93309",-2.24070968927596
"93310-001",-2.26176309847379
"93330",-2.27212588550934
"93400",-2.21920348405499
"93401",-2.2512917986065
"93402",-2.2082744135228
"93405",-2.21920348405499
"93406",-2.2082744135228
"93407",-2.29253475714054
"93408",-2.21920348405499
"93410",-3.00071981506503
"93420",-2.2082744135228
"93422",-2.06897024181254
"93427",-2.2082744135228
"93433",-2.28238238567653
"93434",-2.2082744135228
"93442",-2.26176309847379
"93446",-2.2512917986065
"93449",-2.21920348405499
"93450",-2.26176309847379
"93454",-2.21920348405499
"93455",-2.54944517092557
"93463",-2.2082744135228
"93465",-2.23001440015921
"93500",-2.26176309847379
"93514",-2.23001440015921
"93517",-2.2082744135228
"93534",-2.31253542384721
"93535",-2.2082744135228
"93546",-2.21920348405499
"93552",-2.62466859216316
"93555",-2.2512917986065
"936",-2.35137525716348
"93600",-2.2512917986065
"93611",-2.29345260943077
"93614",-2.2082744135228
"93625",-2.24070968927596
"93631",-2.2082744135228
"93635",-2.21920348405499
"93638",-2.33214389523559
"93640",-2.2082744135228
"93644",-2.31253542384721
"93645",-2.24070968927596
"93654",-2.30258509299405
"93662",-2.2082744135228
"93704",-3.40784192438082
"93710",-2.23001440015921
"93711",-2.19722457733622
"93722",-2.2082744135228
"93725",-2.2082744135228
"93727",-2.21920348405499
"93740",-2.21920348405499
"938-0000",-2.2082744135228
"9380",-2.2082744135228
"93800-000",-2.2082744135228
"939-0402",-2.2082744135228
"93901",-2.21920348405499
"93905",-2.12389330425067
"93923",-2.2082744135228
"93940",-2.97552956623647
"93955",-2.2512917986065
"940-0000",-2.2082744135228
"9400",-2.23001440015921
"94000",-2.30258509299405
"94001",-2.35137525716348
"94002",-2.21920348405499
"94005",-2.2082744135228
"94010",-2.2512917986065
"94014",-2.21920348405499
"94015",-2.51769647261099
"94019",-2.2082744135228
"9402",-2.2082744135228
"94022",-2.21920348405499
"94024",-2.2512917986065
"94025",-2.41591377830105
"94027",-2.2082744135228
"94030",-2.2082744135228
"94036",-2.24070968927596
"94038",-2.2082744135228
"94039",-2.23001440015921
"94040",-2.2082744135228
"94041",-2.07944154167984
"94043",-2.27493356166354
"94044",-2.2082744135228
"94061",-2.26176309847379
"94062",-2.2082744135228
"94063",-2.21920348405499
"94065",-2.33214389523559
"94066",-2.4932054526027
"94070",-2.23001440015921
"94080",-2.23001440015921
"94085",-2.41428908257405
"94086",-2.23001440015921
"94089",-2.33214389523559
"94100",-2.21920348405499
"94102",-2.29253475714054
"94103",-2.61006979274201
"94104",-2.33214389523559
"94105",-2.34180580614733
"94107",-2.24070968927596
"94108",-2.26176309847379
"94109",-2.2082744135228
"94110",-2.38959646998368
"94111",-2.24070968927596
"94117",-3.69363005687253
"94118",-2.21920348405499
"94120",-2.26176309847379
"94122",-2.2082744135228
"94123",-2.24070968927596
"94124",-2.37024374146786
"94128",-2.2082744135228
"94129",-2.2082744135228
"94130",-2.21920348405499
"94132",-2.27212588550934
"94140",-2.26176309847379
"94143",-2.27212588550934
"94164",-2.2082744135228
"94190",-2.2082744135228
"94200",-2.23001440015921
"94230",-2.23001440015921
"94234",-2.21920348405499
"94300",-2.2082744135228
"94301",-2.61739583283408
"94303",-2.21920348405499
"94304",-2.27212588550934
"94305",-2.58021682959233
"94306",-2.2512917986065
"94350",-2.2082744135228
"94400",-2.2082744135228
"94402",-2.24070968927596
"94403",-3.11351530921037
"94404",-2.32060359849672
"94410-000",-2.21920348405499
"94430",-2.21920348405499
"94470",-2.2082744135228
"94500",-2.26176309847379
"94506",-2.21920348405499
"94509",-2.2082744135228
"94513",-2.2082744135228
"94519",-2.53369681395743
"94520",-2.21920348405499
"94523",-2.2082744135228
"94526",-2.30258509299405
"94533",-2.69687690050408
"94534",-2.21920348405499
"94536",-2.43545837437402
"94538",-2.2512917986065
"94539",-2.23001440015921
"94542",-2.2512917986065
"94544",-2.7191000372888
"94545",-2.23001440015921
"94546",-2.30258509299405
"94547",-2.2082744135228
"94550",-2.27212588550934
"94551",-2.03688192726104
"94553",-2.2082744135228
"94555",-2.2082744135228
"94556",-2.2082744135228
"94558",-2.41293315016291
"94560",-2.21920348405499
"94561",-2.24070968927596
"94564",-2.75366071235426
"94565",-2.75366071235426
"94566",-3.64765673828998
"94568",-2.23001440015921
"94571",-2.2082744135228
"94573",-2.2082744135228
"94574",-2.21920348405499
"94577",-2.21920348405499
"94583",-2.30258509299405
"94587",-2.23001440015921
"94588",-2.2512917986065
"94590",-2.24070968927596
"94596",-2.92226512167212
"94597",-2.23001440015921
"94598",-2.21920348405499
"94599",-2.2082744135228
"94600",-2.23001440015921
"94602",-2.2082744135228
"94606",-2.934823520467
"94607",-2.24070968927596
"94608",-2.2512917986065
"94611",-2.2082744135228
"94612",-2.2512917986065
"94618",-2.21920348405499
"9470",-2.26176309847379
"94702",-2.2082744135228
"94706",-2.21920348405499
"94709",-2.24070968927596
"94710",-2.26176309847379
"94720",-2.37024374146786
"9480",-2.2082744135228
"94801",-2.2082744135228
"94804",-2.2082744135228
"9490",-2.2512917986065
"94901",-2.87356463957978
"94903",-2.23001440015921
"94923",-2.2082744135228
"94925",-2.2082744135228
"94928",-2.74727091425549
"94945",-2.17853244432407
"94949",-2.23001440015921
"94952",-2.2082744135228
"94965",-2.23001440015921
"94999",-2.42480272571829
"950-21",-2.33214389523559
"9500",-2.27212588550934
"95000",-2.21920348405499
"95003",-2.2082744135228
"95006",-2.21920348405499
"95008",-2.32238772029023
"95010",-2.2082744135228
"95010-000",-2.30258509299405
"95014",-2.24070968927596
"9502",-2.27212588550934
"95020",-2.23001440015921
"95032",-2.26176309847379
"95033",-2.2082744135228
"95035",-2.24070968927596
"95037",-2.31253542384721
"95039",-2.2082744135228
"95046",-2.2082744135228
"95050",-4.21557842703622
"95051",-2.2082744135228
"95052",-2.2082744135228
"95053",-2.2512917986065
"95054",-2.43361335540045
"95060",-2.27212588550934
"95062",-2.2082744135228
"95064",-2.27212588550934
"95066",-2.44629181366022
"95070",-2.2082744135228
"95076",-2.30258509299405
"95100",-2.27212588550934
"95110",-2.24070968927596
"95112",-2.21920348405499
"95113",-2.29253475714054
"95117",-2.2082744135228
"95119",-2.2082744135228
"95120",-2.2082744135228
"95122",-3.52234176502124
"95123",-2.2082744135228
"95124",-2.2082744135228
"95126",-2.21920348405499
"95129",-2.2082744135228
"95130",-2.26176309847379
"95131",-2.27212588550934
"95133",-2.24070968927596
"95134",-2.26176309847379
"95135",-2.2082744135228
"95140",-2.21920348405499
"95150",-2.2082744135228
"95170",-2.21920348405499
"95190",-2.2082744135228
"95192",-2.29253475714054
"9520",-2.26176309847379
"95200",-2.21920348405499
"95203",-2.2082744135228
"95207",-2.85437815524826
"95228",-2.2082744135228
"95230",-2.23001440015921
"95231",-2.16905370036952
"95236",-2.2082744135228
"95240",-2.29253475714054
"95242",-2.2082744135228
"95249",-2.29253475714054
"95270",-2.2082744135228
"9530",-2.21920348405499
"95310",-2.21920348405499
"95326",-2.2082744135228
"95330",-2.2082744135228
"95336",-2.2082744135228
"95340",-2.37954613413017
"95348",-2.2082744135228
"95350",-2.55722731136763
"95352",-2.2082744135228
"95354",-2.2082744135228
"95360",-2.2082744135228
"95363",-2.21920348405499
"95364",-2.2082744135228
"95367",-2.2082744135228
"95370",-2.2512917986065
"95376",-2.45100509811232
"95380",-2.58021682959233
"95382",-2.2082744135228
"95401",-2.36085400111802
"95403",-2.2082744135228
"95405",-2.2512917986065
"95407",-2.23001440015921
"95420",-2.2082744135228
"95422",-2.23683371543127
"95437",-2.2512917986065
"95444",-2.21920348405499
"95448",-2.2082744135228
"95460",-2.2082744135228
"95461",-2.24070968927596
"95472",-2.21920348405499
"95476",-2.2082744135228
"95482",-2.2512917986065
"95490",-2.29253475714054
"95492",-2.36085400111802
"95500",-2.21920348405499
"95500-000",-2.21920348405499
"95503",-2.33830317559612
"95521",-2.28238238567653
"95531",-2.2512917986065
"95551",-2.23001440015921
"95555-000",-2.23001440015921
"95589",-2.2082744135228
"95603",-2.26176309847379
"95605",-2.29253475714054
"95608",-2.2082744135228
"95616",-2.59525470695687
"95621",-2.2082744135228
"95628",-3.08496340728193
"95630",-2.39789527279837
"95632",-2.23001440015921
"95640",-2.2082744135228
"95642",-2.2082744135228
"95648",-2.26176309847379
"95652",-2.29253475714054
"95655",-2.2082744135228
"95660",-2.2082744135228
"95665",-2.26176309847379
"95667",-2.45100509811232
"95670",-2.33214389523559
"95677",-2.58021682959233
"95678",-2.87167962488401
"95682",-2.21920348405499
"95687",-2.2082744135228
"95691",-2.2082744135228
"95694",-2.2082744135228
"95695",-2.21920348405499
"95713",-2.2082744135228
"95726",-2.2082744135228
"95741",-2.26176309847379
"95747",-2.21920348405499
"95758",-2.58021682959233
"95762",-2.23001440015921
"95770",-2.2082744135228
"958-0000",-2.2082744135228
"95811",-2.2082744135228
"95814",-2.30258509299405
"95815",-2.2082744135228
"95819",-3.70035185527617
"95821",-2.2082744135228
"95823",-2.2082744135228
"95826",-2.21920348405499
"95827",-2.2082744135228
"95833",-2.2082744135228
"95834",-2.21920348405499
"95837",-2.2082744135228
"95838",-2.21920348405499
"95841",-2.2082744135228
"95843",-2.2082744135228
"95870",-2.71469474382088
"95900-000",-2.2082744135228
"95901",-2.2082744135228
"95926",-2.72606870660489
"95929",-2.27212588550934
"95932",-2.2082744135228
"95945",-2.2082744135228
"95965",-2.2082744135228
"95966",-2.2082744135228
"95971",-2.24070968927596
"95973",-2.32238772029023
"95988",-2.2082744135228
"95991",-2.33537491581704
"95993",-2.21920348405499
"960-0000",-2.2512917986065
"9600",-2.21920348405499
"96001",-2.2082744135228
"96002",-2.33214389523559
"96007",-2.21920348405499
"96010-000",-2.24070968927596
"96023",-2.21920348405499
"96027",-2.21920348405499
"96047",-2.2082744135228
"96073",-2.23001440015921
"96080",-2.2082744135228
"96087",-2.2082744135228
"96097",-2.2082744135228
"961 43",-2.2082744135228
"96100",-2.2512917986065
"96130",-2.2512917986065
"96143",-2.24070968927596
"96146",-2.21920348405499
"96150",-2.2082744135228
"96151",-2.2082744135228
"96161",-2.21920348405499
"96180-000",-2.2082744135228
"96191",-2.2082744135228
"96255-000",-2.2082744135228
"963-0000",-2.2082744135228
"96330-000",-2.2082744135228
"96400",-2.24070968927596
"96400-003",-2.2082744135228
"96450",-2.21920348405499
"966",-2.2082744135228
"96706",-2.29253475714054
"96707",-2.29253475714054
"96713",-2.61006979274201
"96720",-2.43361335540045
"96725",-2.21920348405499
"96726",-2.24070968927596
"96732",-2.34180580614733
"96734",-2.29253475714054
"96738",-2.2082744135228
"96740",-2.40694510831829
"96741",-2.29253475714054
"96744",-2.46809953147162
"96753",-2.28238238567653
"96761",-2.2512917986065
"96762",-2.26176309847379
"96765-000",-2.2082744135228
"96766",-2.23001440015921
"96782",-2.4423470353692
"96788",-2.24070968927596
"96789",-2.74959920401508
"96792",-2.23001440015921
"96793",-2.26176309847379
"96797",-2.23001440015921
"968",-2.29253475714054
"96803",-2.21920348405499
"96813",-2.35137525716348
"96817",-2.2082744135228
"96819",-2.24070968927596
"96822",-3.43934914762653
"96900-000",-2.2082744135228
"96910",-2.2082744135228
"96912",-2.27212588550934
"96913",-2.29253475714054
"96950",-2.2082744135228
"96960",-2.21920348405499
"970",-2.23001440015921
"970-0000",-2.23001440015921
"9700",-2.47653840011748
"97000",-2.29253475714054
"97000-000",-2.2082744135228
"97002",-2.29253475714054
"97005",-3.77364472074165
"97006",-2.2512917986065
"97008",-2.21920348405499
"97010-000",-2.29253475714054
"97013",-2.28238238567653
"97015",-2.21920348405499
"97018",-2.61006979274201
"97026",-2.2082744135228
"97031",-2.61739583283408
"97035",-2.2082744135228
"97038",-2.23001440015921
"97045",-2.27212588550934
"97055",-2.23001440015921
"97058",-2.24070968927596
"97060",-3.06416943510722
"97062",-2.2512917986065
"97071",-2.37954613413017
"97074",-2.30258509299405
"97077",-2.2082744135228
"97080",-2.2082744135228
"97103",-2.2082744135228
"97110",-2.33214389523559
"97124",-2.4423470353692
"97128",-2.24070968927596
"97140",-2.2082744135228
"97200",-2.21920348405499
"97201",-2.31253542384721
"97204",-3.22172889385061
"97205",-2.24070968927596
"97206",-2.2082744135228
"97209",-2.27212588550934
"97210",-2.2082744135228
"97214",-2.24070968927596
"97217",-2.2082744135228
"97218",-2.2082744135228
"97219",-2.2082744135228
"97220",-2.2082744135228
"97222",-2.2082744135228
"97223",-2.24070968927596
"97224",-2.2082744135228
"97227",-2.23001440015921
"97229",-2.2082744135228
"97232",-2.37954613413017
"97239",-2.2082744135228
"97300",-2.26176309847379
"97301",-2.84490938381941
"97302",-2.23001440015921
"97305",-2.2082744135228
"97306",-2.2082744135228
"97317",-2.21920348405499
"97321",-2.12389330425067
"97322",-2.2082744135228
"97331",-2.7408400239252
"97333",-2.23001440015921
"97338",-2.2082744135228
"97355",-2.21920348405499
"97361",-2.28238238567653
"97365",-2.2512917986065
"97367",-2.2512917986065
"97370",-2.21920348405499
"97373",-2.2082744135228
"97374",-2.24070968927596
"97385",-2.2082744135228
"974 52",-2.27212588550934
"9740",-2.2082744135228
"97400",-2.33214389523559
"97401",-3.07856827913314
"97402",-2.16645291866947
"97403",-2.29253475714054
"97411",-2.2082744135228
"97420",-2.30258509299405
"97437",-2.2082744135228
"97449",-2.2082744135228
"97452",-2.33214389523559
"97457",-2.2082744135228
"97470",-2.03688192726104
"97477",-2.2082744135228
"97496",-2.2082744135228
"9750",-2.2082744135228
"97500-002",-2.2082744135228
"97501",-2.21920348405499
"97502",-2.2512917986065
"97504",-3.01375077905667
"97520",-2.27212588550934
"97526",-2.29253475714054
"97601",-2.2082744135228
"97603",-2.24070968927596
"97630",-2.2082744135228
"97701",-2.54944517092557
"97702",-2.45958884180371
"97709",-2.23001440015921
"97739",-2.13470422035489
"97754",-2.2512917986065
"97756",-2.23001440015921
"97762",-2.2082744135228
"97801",-2.23001440015921
"97814",-2.2082744135228
"97828",-2.2082744135228
"97838",-2.23001440015921
"97843",-2.2082744135228
"97850",-2.2512917986065
"97865",-2.21920348405499
"97901",-2.2082744135228
"980",-2.24070968927596
"980-0000",-2.21920348405499
"9800",-2.21920348405499
"98000",-2.29253475714054
"98002",-2.21920348405499
"98003",-2.23001440015921
"98004",-2.27212588550934
"98005",-2.23001440015921
"98006",-2.91777073208428
"98007",-3.59639860131977
"98008",-2.2082744135228
"98009",-2.2082744135228
"98012",-2.21920348405499
"98015",-2.2082744135228
"98020",-2.2082744135228
"98021",-2.24070968927596
"98023",-3.04927304048202
"98024",-2.23001440015921
"98027",-2.23001440015921
"98028",-2.2082744135228
"98029",-2.2082744135228
"98030",-2.26176309847379
"98032",-2.2512917986065
"98033",-2.50959926237837
"98034",-2.21920348405499
"98036",-2.23001440015921
"98039",-2.2082744135228
"98043",-2.2082744135228
"98045",-2.2082744135228
"98047",-2.2082744135228
"98052",-5.02627000824366
"98055",-2.51769647261099
"98057",-2.23001440015921
"98065",-2.2082744135228
"98074",-2.21920348405499
"981-3100",-2.21920348405499
"98101",-2.32238772029023
"98102",-2.21920348405499
"98104",-2.21920348405499
"98105",-2.41591377830105
"98109",-2.27212588550934
"98111",-2.36085400111802
"98116",-2.24070968927596
"98119",-2.15598161880217
"98121",-2.35137525716348
"98122",-2.21920348405499
"98125",-2.2082744135228
"98134",-2.26176309847379
"98144",-2.2082744135228
"98158",-2.2082744135228
"98161",-4.20344806415876
"98166",-3.03254624667671
"98168",-3.37159691188586
"98178",-2.37024374146786
"98188",-2.2082744135228
"982",-2.2082744135228
"98201",-2.2082744135228
"98203",-3.94352167248752
"98204",-2.23001440015921
"98221",-2.2082744135228
"98225",-2.26176309847379
"98226",-2.21920348405499
"98233",-2.59525470695687
"98239",-2.2082744135228
"98248",-2.82137888640921
"98250",-2.27212588550934
"98257",-2.40694510831829
"98260",-2.24070968927596
"98270",-2.2082744135228
"98271",-2.2082744135228
"98273",-2.23001440015921
"98290",-2.2082744135228
"983-0000",-2.24070968927596
"98331",-2.2082744135228
"98332",-2.35137525716348
"98337",-2.61006979274201
"98354",-2.23001440015921
"98362",-2.16645291866947
"98366",-2.72785282839839
"98370",-2.2082744135228
"98371",-2.2082744135228
"98372",-2.21920348405499
"98373",-2.21920348405499
"98382",-2.23001440015921
"98402",-2.2512917986065
"98409",-2.40694510831829
"98411",-2.2082744135228
"98416",-2.24070968927596
"98418",-3.56388296393925
"98430",-2.2082744135228
"98439",-2.2512917986065
"98447",-2.21920348405499
"98467",-2.2082744135228
"98499",-2.2082744135228
"98501",-3.15118081209685
"98502",-2.21920348405499
"98503",-2.21920348405499
"98504",-2.23001440015921
"98505",-2.21920348405499
"98520",-2.33214389523559
"98569",-2.21920348405499
"98574",-2.2082744135228
"98582",-2.2082744135228
"98583",-2.2082744135228
"98592",-2.24070968927596
"98596",-2.2082744135228
"98597",-2.30258509299405
"98604",-2.2082744135228
"98613",-2.2082744135228
"98625",-2.2082744135228
"98629",-2.2512917986065
"98631",-2.2082744135228
"98632",-2.34180580614733
"98642",-2.21920348405499
"98661",-2.2082744135228
"98662",-3.1267605359604
"98663",-2.21920348405499
"98664",-2.2082744135228
"98665",-2.2082744135228
"98674",-2.2082744135228
"98682",-2.2082744135228
"98684",-2.24070968927596
"98693",-2.21920348405499
"98700-000",-2.21920348405499
"98714",-2.35137525716348
"98800",-2.3887627892351
"98801",-2.34180580614733
"98802",-2.43361335540045
"98812",-2.2082744135228
"98823",-2.24070968927596
"98837",-2.23001440015921
"98840",-2.21920348405499
"98841",-2.28238238567653
"98857",-2.24070968927596
"98901",-2.21920348405499
"98902",-2.33830317559612
"98903",-2.21920348405499
"98926",-2.4423470353692
"98944",-2.29253475714054
"990-0000",-2.24070968927596
"9900",-2.33214389523559
"99001",-2.39789527279837
"99004",-2.28238238567653
"99010-000",-2.24070968927596
"99016",-2.2082744135228
"99019",-2.26176309847379
"99022",-2.2082744135228
"99084",-2.31253542384721
"99159",-2.2082744135228
"99163",-2.42480272571829
"99164",-2.4423470353692
"99179",-2.21920348405499
"9920",-2.2082744135228
"99201",-2.27212588550934
"99202",-2.21920348405499
"99205",-2.2082744135228
"99207",-3.01854695132016
"99216",-2.2082744135228
"99217",-2.2082744135228
"99219",-2.2082744135228
"99220",-2.2082744135228
"99251",-2.24070968927596
"99258",-2.21920348405499
"99324",-2.2082744135228
"99336",-2.73544917529032
"99349",-2.23001440015921
"99352",-2.24070968927596
"99353",-2.2082744135228
"99362",-2.3887627892351
"9940",-2.2082744135228
"99501",-2.23001440015921
"99503",-3.44564914423299
"99508",-2.2082744135228
"99517",-2.2082744135228
"99518",-2.23001440015921
"99546",-2.2082744135228
"99574",-2.24070968927596
"99577",-2.2082744135228
"99587",-2.2082744135228
"99612",-2.2082744135228
"99615",-2.23001440015921
"99654",-2.54160199346455
"99661",-2.2082744135228
"99664",-2.21920348405499
"99669",-2.37954613413017
"99686",-2.2082744135228
"99692",-2.23001440015921
"99701",-2.484906649788
"99752",-2.2082744135228
"99762",-2.21920348405499
"99775",-2.31253542384721
"99780",-2.2082744135228
"99801",-2.21722524404289
"99826",-2.21920348405499
"99833",-2.23001440015921
"99835",-2.23001440015921
"9990",-2.2082744135228
"99901",-2.27212588550934
"99922",-2.23001440015921
"a0a 1g0",-2.2082744135228
"a0g 2l0",-2.2082744135228
"a0g 3a0",-2.2082744135228
"a0n 2h0",-2.2082744135228
"a0p 1c0",-2.2082744135228
"a1a 5t3",-2.2082744135228
"a1c 1b4",-2.2082744135228
"a1c 5m2",-2.58021682959233
"a1n 1a1",-2.24070968927596
"a2h 1a1",-2.41591377830105
"a2h 6p9",-2.2082744135228
"a2n 0a1",-2.26176309847379
"a2v 2y5",-2.21920348405499
"ab10",-2.32238772029023
"al1",-2.2082744135228
"al10",-2.1870722058722
"al5",-2.2082744135228
"al6",-2.28238238567653
"al7",-2.2082744135228
"at1100",-2.2082744135228
"b0p 1h0",-2.2082744135228
"b0t 1w0",-2.2082744135228
"b0v 1a0",-2.2082744135228
"b1",-4.23410650459726
"b1669",-2.21920348405499
"b1l 1a9",-2.31163492851396
"b1m 1a1",-2.2082744135228
"b2g 1a1",-2.13470422035489
"b2h 1a1",-2.2082744135228
"b2n 1a1",-2.24070968927596
"b2n 5e8",-2.2082744135228
"b2v 2w4",-2.1231166051825
"b36",-2.27212588550934
"b37",-2.24070968927596
"b3h 1a1",-2.66258782702545
"b3h 4r2",-2.23001440015921
"b3k 5m3",-2.2082744135228
"b3k 6r8",-2.2082744135228
"b4c 0a1",-2.28238238567653
"b4n 0a1",-2.2512917986065
"b4n 0a3",-2.21920348405499
"b4p 2r6",-2.2512917986065
"b4v 1a1",-2.24070968927596
"b5a 1a1",-2.23001440015921
"b61",-2.28238238567653
"b63",-2.21920348405499
"b70",-2.30258509299405
"b74",-2.2082744135228
"b79",-2.2082744135228
"b91",-2.29253475714054
"b93",-2.34180580614733
"ba1",-2.32238772029023
"ba14",-2.39789527279837
"ba20",-2.2082744135228
"bb1",-2.35137525716348
"bb11",-2.24070968927596
"bb4",-2.2082744135228
"bb5",-2.27212588550934
"bd1",-2.4423470353692
"bd16",-2.2512917986065
"bd18",-2.2082744135228
"bh15",-2.46809953147162
"bh2",-2.31253542384721
"bh23",-2.2082744135228
"bl1",-2.41591377830105
"bl9",-2.21920348405499
"bn11",-2.21920348405499
"bn15",-2.32238772029023
"bn2",-2.59525470695687
"bn21",-2.2082744135228
"bn7",-2.21920348405499
"br1",-2.68102152871429
"br2",-2.33214389523559
"br3",-2.4423470353692
"br4",-2.23001440015921
"br5",-2.27212588550934
"br6",-2.21920348405499
"br7",-2.40694510831829
"bs1",-2.8094026953625
"bs21",-2.24070968927596
"bs48",-2.21920348405499
"bt1",-2.50959926237837
"bt27",-2.23001440015921
"bt34",-2.21920348405499
"bt37",-2.24070968927596
"bt40",-2.2082744135228
"bt45",-2.2082744135228
"bt47",-2.3887627892351
"bt52",-2.2082744135228
"c1a 1a1",-2.4423470353692
"c1a 4p3",-2.21920348405499
"cb5",-2.74727091425549
"cb8",-2.56494935746154
"cf10",-2.50143595173921
"cf14",-2.24070968927596
"cf37",-2.24070968927596
"cf5",-2.29253475714054
"cf64",-2.23001440015921
"cf72",-2.2082744135228
"cf83",-2.2082744135228
"ch1",-2.23001440015921
"ch41",-2.2512917986065
"ch44",-2.2082744135228
"ch48",-2.2082744135228
"ch62",-2.31253542384721
"cm1",-2.28238238567653
"cm17",-2.2082744135228
"cm23",-2.30258509299405
"co1",-2.40694510831829
"cr0",-2.77258872223978
"cr2",-2.35137525716348
"cr4",-2.4932054526027
"cr5",-2.36085400111802
"cr7",-2.43361335540045
"cr8",-2.45100509811232
"cr9",-2.42238629280667
"ct1",-2.26176309847379
"ct19",-2.24070968927596
"ct5",-2.21920348405499
"ct6",-2.21920348405499
"cv1",-2.41591377830105
"cv3",-2.2082744135228
"cv34",-2.39789527279837
"cv8",-2.21920348405499
"cw1",-2.21920348405499
"cw9",-2.2082744135228
"da1",-2.21920348405499
"da14",-2.26176309847379
"da15",-2.30258509299405
"da16",-2.26176309847379
"da17",-2.27212588550934
"da18",-2.26176309847379
"da5",-2.29253475714054
"da6",-2.33214389523559
"da7",-2.27212588550934
"da8",-2.28238238567653
"dd1",-2.484906649788
"de1",-2.37024374146786
"de11",-2.21920348405499
"dh1",-2.26176309847379
"dl14",-2.2082744135228
"dl3",-2.2512917986065
"dn1",-2.24070968927596
"dn15",-2.27212588550934
"dn22",-2.21920348405499
"dn32",-2.31253542384721
"dt1",-2.2082744135228
"dt11",-2.2082744135228
"dy1",-2.32238772029023
"dy10",-2.21920348405499
"e1",-2.41591377830105
"e10",-2.37024374146786
"e11",-2.4423470353692
"e12",-2.40694510831829
"e13",-2.40694510831829
"e14",-2.65835053254994
"e15",-2.33830317559612
"e16",-2.34703685556488
"e17",-2.37024374146786
"e18",-2.39789527279837
"e1a 1x1",-2.37490575457367
"e1c 8m6",-2.2082744135228
"e1w",-2.69462718077007
"e2",-2.84490938381941
"e2h 1a1",-2.24070968927596
"e2l 4k2",-2.40694510831829
"e2l 4l5",-2.2082744135228
"e3",-2.72129542785223
"e3a 1a1",-2.27726728500976
"e3b 5a3",-2.21920348405499
"e4",-2.43361335540045
"e4l 1a1",-2.21920348405499
"e5",-2.246495626343
"e6",-2.30258509299405
"e7",-2.484906649788
"e77",-2.70136121295141
"e7c 1w9",-2.2082744135228
"e7m 0b2",-2.23001440015921
"e8",-2.54944517092557
"e9",-2.39029067341315
"e98",-2.64552984412088
"ec1a",-2.26002547857525
